Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000040546	oni-mir-10596-2	LG15	+	26906086	26906140	0.000000	0.000000	0.000000
ENSONIG00000039454	tmem251	LG15	-	26915923	26916867	12.961290	18.137266	20.474630
ENSONIG00000000231	-	LG15	-	26919095	26932545	0.000000	0.000000	0.000000
ENSONIG00000000237	PPP4R4	LG15	+	26958525	26976438	0.000000	0.000000	0.000000
ENSONIG00000000242	-	LG15	-	26979910	26981825	11.955731	16.730146	18.886173
ENSONIG00000038782	-	LG15	+	26986482	26989790	0.000000	0.000000	0.000000
ENSONIG00000000245	xrcc3	LG15	-	26994900	27003653	5.914403	8.276267	9.342837
ENSONIG00000000246	BRF1	LG15	+	27004954	27016719	6.980363	9.767909	11.026708
ENSONIG00000000256	btbd6b	LG15	-	27008990	27013052	6.623043	9.844963	11.113691
ENSONIG00000042990	-	LG15	+	27022919	27023968	0.000000	0.000000	0.000000
ENSONIG00000000260	slc5a6a	LG15	-	27034776	27044937	0.000000	0.000000	0.000000
ENSONIG00000000266	rpl7l1	LG15	-	27060666	27064851	16.154692	22.605925	25.519169
ENSONIG00000036113	-	LG15	+	27130190	27133070	1.691231	2.366609	2.671596
ENSONIG00000040957	-	LG15	-	27173282	27175521	0.000000	0.000000	0.000000
ENSONIG00000000273	CNIH3	LG15	-	27247531	27407655	0.000000	0.000000	0.000000
ENSONIG00000037188	-	LG15	+	27364517	27365641	0.000000	0.000000	0.000000
ENSONIG00000029277	-	LG15	+	27367428	27369824	0.000000	0.000000	0.000000
ENSONIG00000029564	-	LG15	+	27372083	27374083	0.000000	0.000000	0.000000
ENSONIG00000030879	-	LG15	+	27429088	27435916	0.000000	0.000000	0.000000
ENSONIG00000036178	-	LG15	+	27450461	27452134	0.000000	0.000000	0.000000
ENSONIG00000033175	-	LG15	-	27596996	27598360	0.000000	0.000000	0.000000
ENSONIG00000043077	-	LG15	-	27657222	27658352	0.000000	0.000000	0.000000
ENSONIG00000040896	-	LG15	-	27683555	27736046	0.000000	0.000000	0.000000
ENSONIG00000039581	-	LG15	+	27751059	27789075	0.000000	0.000000	0.000000
ENSONIG00000001712	slc25a3b	LG15	+	28045763	28050888	370.123474	812.340393	917.027283
ENSONIG00000021950	SNORA53	LG15	+	28049396	28049596	2.149254	3.007540	3.395124
ENSONIG00000036287	LDHB	LG15	+	28059781	28067871	820.076843	2250.151855	2540.130859
ENSONIG00000001697	golt1ba	LG15	-	28100220	28108266	5.460358	10.613121	11.980843
ENSONIG00000001694	recql	LG15	+	28109764	28125965	2.899834	7.126674	8.045094
ENSONIG00000039170	-	LG15	-	28111696	28112751	0.000000	0.000000	0.000000
ENSONIG00000001691	GABRR2	LG15	-	28140530	28159901	0.000000	0.000000	0.000000
ENSONIG00000001689	ube2j1	LG15	-	28164293	28190780	7.705883	10.783159	12.172793
ENSONIG00000001688	gopc	LG15	+	28205270	28224250	23.134729	32.900673	37.140610
ENSONIG00000001684	-	LG15	-	28230911	28246375	0.000000	0.000000	0.000000
ENSONIG00000001681	mcm9	LG15	+	28282661	28316559	0.965868	1.458234	1.646158
ENSONIG00000020813	-	LG15	-	28319857	28321021	1.879845	2.630544	2.969545
ENSONIG00000020962	gja1b	LG15	+	28327917	28329869	6.519031	9.122349	10.297953
ENSONIG00000001677	hsf2	LG15	+	28487731	28505246	5.396958	7.552185	8.525442
ENSONIG00000001666	serinc1	LG15	+	28508728	28517007	57.746178	87.896698	99.224022
ENSONIG00000001661	nus1	LG15	-	28545281	28553484	10.839073	18.823240	21.249006
ENSONIG00000001657	psmc6	LG15	+	28557286	28568680	41.698410	63.608982	71.806328
ENSONIG00000027666	cgrrf1	LG15	-	28571764	28579349	9.033023	12.640280	14.269244
ENSONIG00000001652	ddhd1b	LG15	+	28584290	28621721	0.000000	0.000000	0.000000
ENSONIG00000029874	-	LG15	+	28622905	28645208	0.000000	0.000000	0.000000
ENSONIG00000027299	oni-mir-10915	LG15	-	28623587	28623649	0.000000	0.000000	0.000000
ENSONIG00000001635	cfap206	LG15	-	28773944	28787645	0.000000	0.000000	0.000000
ENSONIG00000001634	si:ch211-241j12.3	LG15	-	28788413	28805581	0.000000	0.000000	0.000000
ENSONIG00000001630	rmdn3	LG15	+	28808428	28817539	2.112182	2.955663	3.336562
ENSONIG00000001629	rad51	LG15	-	28818319	28826375	2.220261	3.778666	4.265626
ENSONIG00000033793	-	LG15	-	28831216	28859254	1.036231	1.450041	1.636909
ENSONIG00000001627	ddx51	LG15	+	28859275	28864964	5.304303	7.422530	8.379077
ENSONIG00000001626	smim8	LG15	-	28865868	28866938	43.312500	60.608963	68.419693
ENSONIG00000032931	-	LG15	-	28870270	28870973	0.000000	0.000000	0.000000
ENSONIG00000001624	gjb7	LG15	+	28870276	28871316	1.030303	1.441745	1.627544
ENSONIG00000001620	znf292b	LG15	-	28875709	28888529	3.264831	4.568612	5.157373
ENSONIG00000028463	-	LG15	+	28905953	28908292	0.000000	0.000000	0.000000
ENSONIG00000020961	zgc:112001	LG15	-	28910463	28911673	2.812287	3.935349	4.442501
ENSONIG00000033834	ankrd6b	LG15	+	28928118	28985905	4.485809	7.444404	8.403770
ENSONIG00000032922	lyrm2	LG15	-	28996711	28998211	10.820796	15.141986	17.093346
ENSONIG00000001610	MDN1	LG15	-	29000198	29051105	1.663930	2.328406	2.628469
ENSONIG00000001609	casp8ap2	LG15	+	29052681	29066939	2.657855	3.824952	4.317877
ENSONIG00000001606	BACH2	LG15	-	29081652	29154428	0.000000	0.000000	0.000000
ENSONIG00000001600	-	LG15	-	29171632	29215164	8.893321	18.660646	21.065458
ENSONIG00000031156	-	LG15	+	29273938	29276622	0.000000	0.000000	0.000000
ENSONIG00000031642	-	LG15	-	29276503	29277813	0.000000	0.000000	0.000000
ENSONIG00000034375	-	LG15	-	29432824	29442981	0.000000	0.000000	0.000000
ENSONIG00000036489	-	LG15	+	29449531	29450759	0.000000	0.000000	0.000000
ENSONIG00000042217	-	LG15	+	29459644	29462173	0.000000	0.000000	0.000000
ENSONIG00000028422	-	LG15	-	29761463	29770694	0.000000	0.000000	0.000000
ENSONIG00000028912	-	LG15	+	29792925	29794106	0.000000	0.000000	0.000000
ENSONIG00000011317	epha7	LG15	-	29816846	29899477	0.000000	0.000000	0.000000
ENSONIG00000011332	ufl1	LG15	+	30158947	30172725	8.263745	12.246824	13.825082
ENSONIG00000011335	GPR63	LG15	-	30183998	30185230	0.000000	0.000000	0.000000
ENSONIG00000042678	ndufaf4	LG15	-	30193866	30198964	0.000000	0.000000	0.000000
ENSONIG00000011338	dse	LG15	-	30202664	30235477	3.460501	4.842422	5.466468
ENSONIG00000011339	nt5dc1	LG15	-	30238492	30318249	0.000000	0.000000	0.000000
ENSONIG00000040979	-	LG15	+	30270724	30272013	0.000000	0.000000	0.000000
ENSONIG00000011344	COL10A1	LG15	+	30301269	30306458	1429.278931	2000.048828	2257.796875
ENSONIG00000011345	FRK	LG15	+	30327868	30338158	2.177471	3.051889	3.445188
ENSONIG00000011350	HDAC2	LG15	+	30570527	30596018	10.227613	21.962099	24.792372
ENSONIG00000033764	marcks	LG15	-	30593623	30595785	91.213112	127.638260	144.087112
ENSONIG00000035952	oni-mir-10587	LG15	-	30595742	30595802	0.000000	0.000000	0.000000
ENSONIG00000029058	-	LG15	+	30696705	30698578	0.000000	0.000000	0.000000
ENSONIG00000042152	RNF5	LG15	+	30712725	30714038	2.583858	3.615699	4.081657
ENSONIG00000011356	-	LG15	+	30756569	30789680	3.394701	9.266044	10.460167
ENSONIG00000035627	-	LG15	-	30771451	30772467	0.000000	0.000000	0.000000
ENSONIG00000011362	tube1	LG15	+	30791084	30804409	3.558405	7.166923	8.090530
ENSONIG00000011364	ccn6	LG15	-	30803265	30810503	0.000000	0.000000	0.000000
ENSONIG00000031292	si:dkey-119m7.4	LG15	+	30815184	30832657	0.000000	0.000000	0.000000
ENSONIG00000011372	FYN	LG15	+	30839487	30918706	9.847654	18.018753	20.340843
ENSONIG00000041438	-	LG15	+	30929882	30931602	15.512640	21.707474	24.504936
ENSONIG00000032274	-	LG15	+	30935580	30937754	0.000000	0.000000	0.000000
ENSONIG00000011378	REV3L	LG15	+	30942416	31029508	1.957095	6.550962	7.395190
ENSONIG00000011381	mfsd4b	LG15	-	31030820	31037493	2.408172	3.369854	3.804130
ENSONIG00000011382	slc16a10	LG15	-	31042613	31067858	3.175069	4.443005	5.015578
ENSONIG00000038662	rpf2	LG15	-	31074033	31085763	6.791762	16.367464	18.476753
ENSONIG00000028231	-	LG15	+	31076554	31078488	0.000000	0.000000	0.000000
ENSONIG00000011386	amd1	LG15	-	31091041	31098703	41.079590	57.910175	65.373108
ENSONIG00000011391	CDK19	LG15	+	31099948	31147252	0.000000	0.000000	0.000000
ENSONIG00000035119	tab2	LG15	+	31180935	31213441	2.769711	3.875771	4.375244
ENSONIG00000034520	-	LG15	-	31216674	31225676	11.616545	16.255508	18.350370
ENSONIG00000011400	ppil4	LG15	-	31239641	31266547	10.345860	14.477386	16.343100
ENSONIG00000011403	ginm1	LG15	+	31266618	31278466	8.447240	11.820570	13.343897
ENSONIG00000028769	-	LG15	-	31269230	31271350	0.000000	0.000000	0.000000
ENSONIG00000011405	katna1	LG15	-	31282913	31307246	5.119397	11.095757	12.525676
ENSONIG00000033958	srp9	LG15	-	31309806	31312854	11.556521	16.171515	18.255552
ENSONIG00000011417	lbr	LG15	+	31501880	31513817	14.631200	21.993025	24.827286
ENSONIG00000011420	ephx1	LG15	+	31515900	31519411	3.145533	4.401674	4.968921
ENSONIG00000028376	-	LG15	+	31523869	31524541	0.000000	0.000000	0.000000
ENSONIG00000039386	-	LG15	+	31533426	31534787	0.000000	0.000000	0.000000
ENSONIG00000006450	tnfrsf21	LG15	-	31555152	31625706	0.000000	0.000000	0.000000
ENSONIG00000006440	cd2ap	LG15	+	31648052	31729155	2.437991	3.411581	3.851234
ENSONIG00000030257	-	LG15	+	31752444	31753445	0.000000	0.000000	0.000000
ENSONIG00000042900	tmpoa	LG15	-	31821812	31836657	3.018788	4.224314	4.768705
ENSONIG00000012758	strap	LG15	-	31837883	31845047	20.719198	30.477819	34.405521
ENSONIG00000012755	-	LG15	+	31846254	31875350	0.000000	0.000000	0.000000
ENSONIG00000012751	large1	LG15	-	31892134	31943621	0.000000	0.000000	0.000000
ENSONIG00000033135	-	LG15	-	31954815	31974615	3.399477	12.442413	14.045878
ENSONIG00000040496	-	LG15	-	31978222	31984533	2.118092	2.963933	3.345898
ENSONIG00000012747	-	LG15	-	31986738	31991671	27.120647	38.967224	43.988960
ENSONIG00000012741	uba52	LG15	+	32023977	32104203	679.661560	4162.459961	4698.879883
ENSONIG00000012745	arrdc2	LG15	-	32036400	32046038	24.229208	55.963863	63.175972
ENSONIG00000012736	homer3b	LG15	-	32058194	32103429	0.000000	0.000000	0.000000
ENSONIG00000012731	ddx49	LG15	+	32105194	32111916	5.912088	9.541194	10.770775
ENSONIG00000012729	UPF1	LG15	-	32114908	32126324	4.218750	6.208580	7.008685
ENSONIG00000027578	PGPEP1	LG15	-	32131490	32136737	2.017452	2.894061	3.267021
ENSONIG00000012724	lsm4	LG15	+	32140176	32143692	32.834751	45.947018	51.868248
ENSONIG00000042827	-	LG15	-	32143557	32145812	0.000000	0.000000	0.000000
ENSONIG00000012722	RNF213	LG15	-	32151312	32229913	0.000000	0.000000	0.000000
ENSONIG00000028776	-	LG15	-	32230937	32234649	0.000000	0.000000	0.000000
ENSONIG00000021047	jund	LG15	+	32249286	32250104	1.945055	2.721796	3.072556
ENSONIG00000039875	RAB3A	LG15	-	32252884	32275412	0.000000	0.000000	0.000000
ENSONIG00000012718	mpv17l2	LG15	+	32281489	32284964	3.292121	4.606800	5.200482
ENSONIG00000012712	-	LG15	+	32305290	32390413	0.000000	0.000000	0.000000
ENSONIG00000012705	-	LG15	-	32394383	32397554	3.033870	4.245419	4.792530
ENSONIG00000038195	-	LG15	-	32431002	32432018	0.000000	0.000000	0.000000
ENSONIG00000031491	kank3	LG15	-	32433680	32469956	5.291469	7.596593	8.575573
ENSONIG00000012697	-	LG15	+	32488012	32489616	29.130091	40.762936	46.016087
ENSONIG00000012693	dpp9	LG15	-	32492998	32506985	8.596208	13.412609	15.141105
ENSONIG00000012689	dazap1	LG15	-	32512860	32523292	6.951158	9.727042	10.980574
ENSONIG00000037958	gamt	LG15	+	32533373	32536440	5.642770	7.896160	8.913745
ENSONIG00000012682	ndufs7	LG15	-	32540789	32546120	109.505852	157.829086	178.168640
ENSONIG00000034388	-	LG15	-	32550480	32556771	1.366977	1.912867	2.159380
ENSONIG00000012681	-	LG15	-	32560732	32572518	16.380953	22.922541	25.876589
ENSONIG00000012677	-	LG15	-	32581868	32616962	0.000000	0.000000	0.000000
ENSONIG00000012675	r3hdm4	LG15	-	32629853	32633731	7.910133	11.068974	12.495442
ENSONIG00000027392	ABCA7	LG15	-	32640817	32663832	0.000000	0.000000	0.000000
ENSONIG00000012667	APBA3	LG15	-	32667233	32675267	8.704703	12.393689	13.990873
ENSONIG00000012662	pex11g	LG15	-	32678285	32681580	3.151597	4.410160	4.978500
ENSONIG00000034255	-	LG15	-	32684044	32701796	8.461609	11.840677	13.366595
ENSONIG00000038299	-	LG15	-	32701817	32705842	0.000000	0.000000	0.000000
ENSONIG00000027708	-	LG15	-	32706020	32710807	0.000000	0.000000	0.000000
ENSONIG00000012660	-	LG15	+	32737265	32740336	4.181628	5.851524	6.605615
ENSONIG00000034811	slc35e1	LG15	-	32745156	32754554	2.032371	2.843981	3.210486
ENSONIG00000012655	MED26	LG15	-	32756124	32761382	2.610699	3.653259	4.124057
ENSONIG00000041644	smim7	LG15	-	32768778	32769216	20.478432	28.656311	32.349274
ENSONIG00000012653	tmem38a	LG15	+	32770331	32790361	12.556686	17.571087	19.835487
ENSONIG00000037277	katna1	LG15	+	32774556	32777012	1.010861	1.414539	1.596832
ENSONIG00000012645	comp	LG15	+	32793439	32805727	0.000000	0.000000	0.000000
ENSONIG00000012639	CRTC1	LG15	-	32811158	32839601	0.000000	0.000000	0.000000
ENSONIG00000035418	-	LG15	-	32842083	32858661	1.299959	3.407162	3.846246
ENSONIG00000039180	-	LG15	-	32869676	32880715	0.000000	0.000000	0.000000
ENSONIG00000012633	MAST3	LG15	+	32901262	32922876	0.000000	0.000000	0.000000
ENSONIG00000031551	ndufa7	LG15	+	32926234	32928175	79.358330	111.049377	125.360397
ENSONIG00000012627	-	LG15	+	32930741	32948965	0.000000	0.000000	0.000000
ENSONIG00000012626	-	LG15	+	32955882	32959305	0.000000	0.000000	0.000000
ENSONIG00000012625	B3GNT3	LG15	+	32964611	32966961	4.382045	6.131975	6.922209
ENSONIG00000040022	B3GNT3	LG15	+	32976447	32977658	0.000000	0.000000	0.000000
ENSONIG00000012612	-	LG15	-	32979130	32998878	5.047531	8.404541	9.487641
ENSONIG00000030315	-	LG15	+	32986383	32989763	0.000000	0.000000	0.000000
ENSONIG00000012599	cluap1	LG15	+	33026146	33032791	5.884549	9.947974	11.229978
ENSONIG00000012595	ccdc124	LG15	+	33038689	33045149	20.379953	28.518507	32.193710
ENSONIG00000012585	uhrf1	LG15	+	33063166	33072145	1.249589	2.424105	2.736502
ENSONIG00000012580	kdm4b	LG15	+	33074022	33115117	4.078081	6.636272	7.491494
ENSONIG00000012556	PTPRS	LG15	+	33548674	33765411	0.000000	0.000000	0.000000
ENSONIG00000042266	oni-mir-10608a	LG15	+	33749217	33749271	0.000000	0.000000	0.000000
ENSONIG00000031985	tbxa2r	LG15	+	33775768	33791844	3.791212	20.187622	22.789217
ENSONIG00000012552	-	LG15	+	33812376	33828832	3.085997	8.821913	9.958799
ENSONIG00000012546	WDR47	LG15	-	33833316	33845157	0.000000	0.000000	0.000000
ENSONIG00000012543	camsap2a	LG15	-	33850308	33888795	0.000000	0.000000	0.000000
ENSONIG00000012538	ddx59	LG15	+	33889617	33894151	4.923484	6.889633	7.777506
ENSONIG00000012536	kif14	LG15	+	33894315	33910534	0.000000	0.000000	0.000000
ENSONIG00000012531	-	LG15	+	33915879	34003720	0.000000	0.000000	0.000000
ENSONIG00000028429	nr5a2	LG15	-	34006243	34071715	1.259704	1.996884	2.254224
ENSONIG00000012515	zgc:85936	LG15	-	34212184	34218759	0.000000	0.000000	0.000000
ENSONIG00000012513	alpi.1	LG15	-	34219836	34242367	0.465742	3.896955	4.399159
ENSONIG00000028737	srek1ip1	LG15	+	34253834	34257096	19.165634	26.819262	30.275480
ENSONIG00000034331	nppc	LG15	+	34359714	34362454	7.818339	10.940523	12.350438
ENSONIG00000012508	ncl	LG15	+	34367975	34375014	77.919601	109.036102	123.087677
ENSONIG00000022246	-	LG15	+	34370171	34370310	0.000000	0.000000	0.000000
ENSONIG00000021545	SNORA75	LG15	+	34373975	34374101	0.000000	0.000000	0.000000
ENSONIG00000012506	b3gnt7	LG15	-	34381224	34384890	1.945455	2.722355	3.073187
ENSONIG00000012495	ARMC9	LG15	-	34393488	34419110	2.401683	4.623846	5.219725
ENSONIG00000031006	-	LG15	+	34412094	34413110	0.000000	0.000000	0.000000
ENSONIG00000027352	polr2h	LG15	+	34418666	34422479	9.305095	13.021003	14.699030
ENSONIG00000012492	-	LG15	+	34424646	34434208	0.000000	0.000000	0.000000
ENSONIG00000025780	-	LG15	+	34443807	34449394	0.000000	0.000000	0.000000
ENSONIG00000041622	-	LG15	-	34670336	34675309	0.000000	0.000000	0.000000
ENSONIG00000012491	EPHB3	LG15	-	34674610	34816950	0.159845	2.584821	2.917929
ENSONIG00000034070	oni-mir-10950	LG15	-	34777780	34777842	0.000000	0.000000	0.000000
ENSONIG00000012490	hykk	LG15	-	35071726	35077837	6.017355	8.420332	9.505467
ENSONIG00000012489	NMUR1	LG15	+	35096106	35099210	0.000000	0.000000	0.000000
ENSONIG00000012488	dynlt2b	LG15	-	35123897	35128994	1.791657	3.248271	3.666878
ENSONIG00000012487	-	LG15	-	35130348	35131807	13.477083	18.859037	21.289417
ENSONIG00000027826	-	LG15	+	35132549	35136323	0.000000	0.000000	0.000000
ENSONIG00000041615	-	LG15	+	35138011	35139106	2.577191	3.606370	4.071125
ENSONIG00000012481	-	LG15	+	35202969	35207976	0.000000	0.000000	0.000000
ENSONIG00000040854	MAPRE3	LG15	+	35233537	35236359	0.000000	0.000000	0.000000
ENSONIG00000031588	-	LG15	-	35234628	35235746	0.000000	0.000000	0.000000
ENSONIG00000033244	-	LG15	+	35278747	35317755	0.000000	0.000000	0.000000
ENSONIG00000035034	-	LG15	+	35298268	35301767	0.000000	0.000000	0.000000
ENSONIG00000002568	-	LG15	-	35320816	35342223	1.629168	5.180855	5.848516
ENSONIG00000032100	TSC22D2	LG15	-	35349655	35379377	8.413568	11.773451	13.290707
ENSONIG00000002576	pfn2	LG15	+	35407843	35414040	42.460560	66.483376	75.051140
ENSONIG00000002578	rnf13	LG15	-	35416646	35453605	9.589388	43.983929	49.652172
ENSONIG00000002582	ppp1r2	LG15	+	35455073	35479502	0.410391	7.805798	8.811737
ENSONIG00000002587	acap2b	LG15	+	35487529	35534468	1.479216	2.917468	3.293445
ENSONIG00000002599	psmd1	LG15	-	35553173	35591376	26.567457	37.895329	42.778934
ENSONIG00000041313	htr2b	LG15	+	35574610	35580871	1.122751	1.701217	1.920454
ENSONIG00000030249	-	LG15	-	35592589	35594207	5.858926	8.198636	9.255201
ENSONIG00000002619	her6	LG15	-	35654990	35717347	26.697882	38.301941	43.237938
ENSONIG00000035070	U6	LG15	-	35697145	35697250	0.000000	0.000000	0.000000
ENSONIG00000034276	-	LG15	-	35705541	35705939	0.000000	0.000000	0.000000
ENSONIG00000002620	opa1	LG15	-	35745275	35780742	5.549976	9.517070	10.743543
ENSONIG00000002627	ATP13A3	LG15	-	35787148	35806454	0.000000	0.000000	0.000000
ENSONIG00000030597	tmem44	LG15	-	35821040	35827026	0.000000	0.000000	0.000000
ENSONIG00000002635	lsg1	LG15	-	35829116	35836079	6.614397	10.248338	11.569050
ENSONIG00000020608	fam43a	LG15	+	35837309	35840473	9.948190	13.920911	15.714911
ENSONIG00000031238	-	LG15	-	35837332	35838616	0.000000	0.000000	0.000000
ENSONIG00000002640	xxylt1	LG15	-	35955996	35982498	0.000000	0.000000	0.000000
ENSONIG00000002642	srsf11	LG15	+	35985071	35992042	81.584839	114.165024	128.877563
ENSONIG00000002649	ankrd13c	LG15	-	35995926	36020259	2.605066	4.385970	4.951194
ENSONIG00000002653	cthl	LG15	+	36024380	36033608	9.646695	16.787956	18.951435
ENSONIG00000027660	ptger3	LG15	-	36099791	36103010	0.000000	0.000000	0.000000
ENSONIG00000002662	zranb2	LG15	-	36106372	36111016	23.487120	32.866493	37.102024
ENSONIG00000035052	-	LG15	-	36176997	36178916	0.000000	0.000000	0.000000
ENSONIG00000002666	negr1	LG15	-	36217740	36374004	0.000000	0.000000	0.000000
ENSONIG00000002670	vtg3	LG15	-	36433117	36442798	0.000000	0.000000	0.000000
ENSONIG00000002680	adgrl4	LG15	-	36445722	36475334	9.274020	13.207098	14.909107
ENSONIG00000002688	ADGRL2	LG15	+	36572331	36661338	1.145080	1.689136	1.906817
ENSONIG00000041452	-	LG15	-	36644821	36645775	0.000000	0.000000	0.000000
ENSONIG00000036779	-	LG15	+	36833872	36834888	0.000000	0.000000	0.000000
ENSONIG00000002698	ttll7	LG15	-	36841458	36914965	0.000000	0.000000	0.000000
ENSONIG00000007412	-	LG15	+	36927437	36938596	0.000000	0.000000	0.000000
ENSONIG00000007411	samd13	LG15	+	36942668	36943976	11.466825	16.046000	18.113861
ENSONIG00000007409	uox	LG15	-	36944864	36948450	0.000000	0.000000	0.000000
ENSONIG00000007405	DNASE2B	LG15	+	36951257	36956083	3.838195	5.370944	6.063102
ENSONIG00000032547	-	LG15	+	36958549	36961616	18.838686	26.361748	29.759008
ENSONIG00000007393	rpf1	LG15	+	36964239	36969755	8.947845	14.354767	16.204678
ENSONIG00000040622	GNG5	LG15	-	36970140	36971749	91.030487	127.382706	143.798615
ENSONIG00000007390	SPATA1	LG15	+	36972227	36977675	2.171496	3.038664	3.430259
ENSONIG00000029529	ctbs	LG15	-	36977803	36985283	11.099044	15.531349	17.532887
ENSONIG00000007369	-	LG15	+	36988673	36998426	0.000000	0.000000	0.000000
ENSONIG00000028600	-	LG15	+	37018704	37019720	0.000000	0.000000	0.000000
ENSONIG00000033384	-	LG15	-	37021756	37023507	0.000000	0.000000	0.000000
ENSONIG00000007351	SSX2IP	LG15	-	37040839	37047426	1.228601	1.772343	2.000746
ENSONIG00000028268	lpar3	LG15	-	37061360	37068270	5.778215	8.085694	9.127704
ENSONIG00000007344	mcoln2	LG15	-	37069400	37083541	0.000000	0.000000	0.000000
ENSONIG00000009701	tomm70a	LG15	+	37087466	37095250	9.892836	24.164999	27.279161
ENSONIG00000030711	oni-mir-10697b-1	LG15	+	37094698	37094756	0.000000	0.000000	0.000000
ENSONIG00000007336	tbc1d23	LG15	+	37096997	37109226	3.044327	6.103922	6.890539
ENSONIG00000007332	nit2	LG15	+	37112116	37116949	21.066488	31.741222	35.831738
ENSONIG00000034804	-	LG15	-	37117230	37121415	6.786265	9.496300	10.720096
ENSONIG00000007330	GTPBP6	LG15	+	37122906	37128891	4.407420	6.934476	7.828127
ENSONIG00000007328	-	LG15	-	37128596	37133301	3.785401	5.297068	5.979705
ENSONIG00000007323	zgc:113223	LG15	+	37134779	37143832	3.771971	5.278275	5.958490
ENSONIG00000007317	SLC39A3	LG15	-	37174866	37176524	3.248191	4.545328	5.131087
ENSONIG00000007316	sgta	LG15	-	37181947	37194960	28.627773	40.060020	45.222591
ENSONIG00000007314	reep6	LG15	+	37196216	37205379	0.000000	0.000000	0.000000
ENSONIG00000007313	-	LG15	+	37208201	37209794	6.773585	9.478556	10.700066
ENSONIG00000041311	APC2	LG15	-	37213995	37240022	0.000000	0.000000	0.000000
