GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
441024	7.20e-01	4.52e-01	0.1376	-0.7520765	-0.103454	268.19	MTHFD2L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like
6332	7.20e-01	4.52e-01	1.6802	0.7516955	1.2629931	213.57	SCN7A	sodium voltage-gated channel alpha subunit 7
101928005	7.20e-01	4.52e-01	0.41	-0.7517868	-0.3082521	29.27	PKD2L2-DT	PKD2L2 divergent transcript
692094	7.20e-01	4.52e-01	0.1617	0.7518079	0.1215847	230.05	MSMP	microseminoprotein, prostate associated
101927415	7.20e-01	4.52e-01	0.4382	0.7517003	0.3293975	14.25	TMED2-DT	TMED2 divergent transcript
7454	7.20e-01	4.52e-01	0.2094	0.7519418	0.1574602	59.96	WAS	WASP actin nucleation promoting factor
57708	7.21e-01	4.52e-01	0.0876	0.7514636	0.0658024	850.61	MIER1	MIER1 transcriptional regulator
646851	7.21e-01	4.52e-01	0.3604	0.7513926	0.2707797	128.97	FAM227A	family with sequence similarity 227 member A
101060264	7.21e-01	4.53e-01	0.4907	0.7508952	0.3684368	20.51	FOXP4-AS1	FOXP4 antisense RNA 1
5916	7.21e-01	4.53e-01	0.6167	0.7506641	0.462972	2714.15	RARG	retinoic acid receptor gamma
644903	7.21e-01	4.53e-01	0.3283	0.7505627	0.2463808	40.68	GCC2-AS1	GCC2 antisense RNA 1
409	7.21e-01	4.53e-01	0.3542	0.7504786	0.2657928	1281.99	ARRB2	arrestin beta 2
3689	7.21e-01	4.53e-01	0.6411	-0.7504119	-0.481058	12.31	ITGB2	integrin subunit beta 2
55671	7.21e-01	4.53e-01	0.1549	0.7503179	0.1162457	2555.93	PPP4R3A	protein phosphatase 4 regulatory subunit 3A
1643	7.21e-01	4.53e-01	0.1902	-0.7500776	-0.142697	4557.05	DDB2	damage specific DNA binding protein 2
201191	7.21e-01	4.53e-01	0.8079	-0.7501189	-0.6060011	492.98	SAMD14	sterile alpha motif domain containing 14
9158	7.21e-01	4.53e-01	0.1079	-0.7499508	-0.0809118	2411.42	FIBP	FGF1 intracellular binding protein
80864	7.21e-01	4.53e-01	0.1852	-0.7497865	-0.138843	226.99	EGFL8	EGF like domain multiple 8
102723407	7.21e-01	4.53e-01	1.4651	0.7498166	1.0985689	13.51	LOC102723407	immunoglobulin heavy variable 4-38-2-like
105378936	7.21e-01	4.54e-01	0.7027	0.7493942	0.5265934	15.16	LOC105378936	replaced by ID 26227
105373689	7.21e-01	4.54e-01	0.5057	0.7494262	0.3789571	23.23	LOC105373689	uncharacterized LOC105373689
5860	7.21e-01	4.54e-01	0.4739	-0.7493867	-0.3551338	1153.12	QDPR	quinoid dihydropteridine reductase
64094	7.21e-01	4.54e-01	1.2888	-0.7494123	-0.9658212	84.44	SMOC2	SPARC related modular calcium binding 2
284273	7.22e-01	4.54e-01	0.4424	-0.7493098	-0.3314929	662.33	PTGR3	prostaglandin reductase 3
9482	7.22e-01	4.54e-01	0.0607	-0.7491981	-0.0454871	730.23	STX8	syntaxin 8
57216	7.22e-01	4.54e-01	0.0697	-0.7488584	-0.0521785	447.02	VANGL2	VANGL planar cell polarity protein 2
10090	7.22e-01	4.54e-01	0.7959	-0.7487788	-0.595936	89.21	UST	uronyl 2-sulfotransferase
8683	7.22e-01	4.54e-01	0.0713	0.7487254	0.0533737	4186.07	SRSF9	serine and arginine rich splicing factor 9
100033416	7.22e-01	4.54e-01	0.2218	0.7486989	0.1660281	30.69	SNORD116-4	small nucleolar RNA, C/D box 116-4
101929072	7.22e-01	4.54e-01	0.2784	0.7484857	0.2084062	252.17	MICA-AS1	MICA antisense RNA 1
101927750	7.22e-01	4.55e-01	0.4501	-0.747931	-0.3366651	44.22	ATP6V1B1-AS1	ATP6V1B1 antisense RNA 1
55207	7.22e-01	4.54e-01	0.1417	0.7480186	0.1059787	2233.21	ARL8B	ADP ribosylation factor like GTPase 8B
30	7.22e-01	4.55e-01	0.4014	-0.7478475	-0.3002187	2498.05	ACAA1	acetyl-CoA acyltransferase 1
196294	7.22e-01	4.55e-01	0.3314	0.7476674	0.2478039	131.4	IMMP1L	inner mitochondrial membrane peptidase subunit 1
64776	7.22e-01	4.55e-01	0.2269	-0.7477205	-0.1696668	243.16	CFAP68	cilia and flagella associated protein 68
23387	7.22e-01	4.55e-01	0.1272	0.7476874	0.0951385	1651.63	SIK3	SIK family kinase 3
100288778	7.22e-01	4.54e-01	0.2008	0.747935	0.1501518	1002.53	WASH8P	WAS protein family homolog 8, pseudogene
4833	7.22e-01	4.54e-01	0.092	0.7481274	0.0688	6559.75	NME4	NME/NM23 nucleoside diphosphate kinase 4
83987	7.22e-01	4.55e-01	0.2955	-0.7477527	-0.2209519	2406.93	CCDC8	coiled-coil domain containing 8
54880	7.22e-01	4.54e-01	0.2619	-0.7482247	-0.1959967	2479.31	BCOR	BCL6 corepressor
9915	7.22e-01	4.55e-01	0.7608	0.7475426	0.5687668	1071.59	ARNT2	aryl hydrocarbon receptor nuclear translocator 2
207	7.22e-01	4.55e-01	0.1247	-0.747457	-0.0931811	5674.88	AKT1	AKT serine/threonine kinase 1
659	7.22e-01	4.55e-01	0.4483	0.7472224	0.3349816	5020.94	BMPR2	bone morphogenetic protein receptor type 2
152687	7.22e-01	4.55e-01	0.3875	0.7470693	0.2895111	335.63	ZNF595	zinc finger protein 595
5910	7.22e-01	4.55e-01	0.2726	0.7471777	0.2036841	1211.62	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1
100130238	7.22e-01	4.55e-01	0.8835	0.7471449	0.6601231	46.46	GALNT9-AS1	GALNT9 antisense RNA 1
7517	7.22e-01	4.55e-01	0.1082	-0.7470636	-0.0808576	677.63	XRCC3	X-ray repair cross complementing 3
55081	7.22e-01	4.55e-01	0.9901	0.7468308	0.7394254	16855.69	IFT57	intraflagellar transport 57
84070	7.22e-01	4.55e-01	0.2828	-0.7468629	-0.2111938	48.14	FAM186B	family with sequence similarity 186 member B
4179	7.22e-01	4.55e-01	0.3993	-0.7465179	-0.298057	3074.91	CD46	CD46 molecule
23705	7.22e-01	4.55e-01	1.1593	-0.7464682	-0.8653515	27.02	CADM1	cell adhesion molecule 1
100750247	7.23e-01	4.55e-01	0.1746	-0.7463646	-0.1303074	147.23	HIF1A-AS2	HIF1A antisense RNA 2
152877	7.23e-01	4.56e-01	0.6285	0.7462543	0.4690401	278.22	FAM53A	family with sequence similarity 53 member A
155054	7.23e-01	4.56e-01	0.223	0.7461648	0.1663847	242.92	ZNF425	zinc finger protein 425
105373835	7.23e-01	4.56e-01	0.1894	0.7457114	0.1412735	43.92	LOC105373835	uncharacterized LOC105373835
5524	7.23e-01	4.56e-01	0.0986	-0.7458044	-0.0735707	4215.89	PTPA	protein phosphatase 2 phosphatase activator
103171574	7.23e-01	4.56e-01	0.5929	-0.7457211	-0.4421627	17.77	LOC103171574	uncharacterized LOC103171574
101926895	7.23e-01	4.56e-01	0.1599	0.7457876	0.1192755	55.62	CRTC3-AS1	CRTC3 antisense RNA 1
3251	7.23e-01	4.56e-01	0.3187	0.7458643	0.237708	1090.06	HPRT1	hypoxanthine phosphoribosyltransferase 1
101410535	7.23e-01	4.56e-01	0.2825	-0.7451464	-0.2105078	20.41	LAMTOR5-AS1	LAMTOR5 antisense RNA 1
79132	7.23e-01	4.56e-01	1.0732	-0.7451001	-0.799672	213.61	DHX58	DExH-box helicase 58
493754	7.23e-01	4.56e-01	0.1581	0.7448485	0.1177262	510.87	RABGEF1P1	RABGEF1 pseudogene 1
100287015	7.24e-01	4.57e-01	0.1594	0.7444874	0.1186974	257.32	MCPH1-DT	MCPH1 divergent transcript
25758	7.24e-01	4.57e-01	0.8725	-0.7437519	-0.6489329	863.64	KIAA1549L	KIAA1549 like
7027	7.24e-01	4.57e-01	0.0625	0.7437581	0.046469	4587.53	TFDP1	transcription factor Dp-1
9253	7.24e-01	4.57e-01	0.2686	0.743785	0.1997922	4428.15	NUMBL	NUMB like endocytic adaptor protein
7617	7.24e-01	4.57e-01	0.3653	0.7433277	0.2715051	52.24	ZNF66	zinc finger protein 66
64175	7.25e-01	4.57e-01	0.3388	-0.7431015	-0.2517413	3907.78	P3H1	prolyl 3-hydroxylase 1
112268166	7.25e-01	4.58e-01	0.1082	-0.7426063	-0.0803469	244.74	LOC112268166	
5195	7.25e-01	4.58e-01	0.1157	0.7424343	0.0858699	1457.88	PEX14	peroxisomal biogenesis factor 14
84640	7.25e-01	4.58e-01	0.3892	0.742358	0.2888992	625.78	USP38	ubiquitin specific peptidase 38
55871	7.25e-01	4.58e-01	0.238	0.7420007	0.1765743	744.45	ZNG1A	Zn regulated GTPase metalloprotein activator 1A
113939925	7.25e-01	4.58e-01	0.1803	0.7420111	0.133774	115.26	BMS1P4-AGAP5	BMS1P4-AGAP5 readthrough
54878	7.25e-01	4.58e-01	0.0601	0.7418076	0.0445503	1157.42	DPP8	dipeptidyl peptidase 8
390963	7.25e-01	4.58e-01	0.1447	0.7419148	0.1073352	163.75	ZNF818P	zinc finger protein 818, pseudogene
1184	7.25e-01	4.58e-01	0.2317	-0.7418692	-0.1718698	1129.74	CLCN5	chloride voltage-gated channel 5
100528016	7.25e-01	4.58e-01	0.3263	-0.7416951	-0.2419956	6955.5	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate)
105373976	7.26e-01	4.58e-01	0.6438	-0.7413476	-0.477261	27.09	LOC105373976	
107986934	7.26e-01	4.59e-01	0.1715	0.7409822	0.1270504	82.26	LOC107986934	uncharacterized LOC107986934
51592	7.26e-01	4.59e-01	0.1009	0.7406531	0.0747557	1050.65	TRIM33	tripartite motif containing 33
105373604	7.26e-01	4.59e-01	1.8661	0.7406378	1.3821044	26.97	LOC105373604	uncharacterized LOC105373604
101928069	7.26e-01	4.59e-01	0.1328	0.7407369	0.0983761	181.44	DPP3-DT	DPP3 divergent transcript
101927755	7.26e-01	4.59e-01	0.3374	0.7406609	0.2498712	33.32	RNFT1-DT	RNFT1 divergent transcript
4863	7.26e-01	4.59e-01	0.2067	0.7405348	0.153082	349.99	NPAT	nuclear protein, coactivator of histone transcription
105370691	7.26e-01	4.59e-01	2.0625	0.7404897	1.5272945	14.57	LOC105370691	
107984311	7.26e-01	4.59e-01	0.4443	-0.7402424	-0.3288947	13.65	LOC107984311	uncharacterized LOC107984311
53	7.26e-01	4.59e-01	0.0887	0.7402873	0.0656454	1871.77	ACP2	acid phosphatase 2, lysosomal
10026	7.26e-01	4.59e-01	0.3297	-0.739985	-0.2440008	453.25	PIGK	phosphatidylinositol glycan anchor biosynthesis class K
105372432	7.27e-01	4.59e-01	0.2524	0.7396996	0.1866988	296.4	LOC105372432	uncharacterized LOC105372432
1629	7.27e-01	4.60e-01	0.0833	0.7395857	0.061618	496.72	DBT	dihydrolipoamide branched chain transacylase E2
10811	7.27e-01	4.60e-01	0.8053	-0.7392899	-0.5953254	709.84	NOXA1	NADPH oxidase activator 1
101929272	7.27e-01	4.60e-01	0.3994	0.7389245	0.2950973	64.54	DTNB-AS1	DTNB antisense RNA 1
105370047	7.27e-01	4.60e-01	0.679	-0.7389701	-0.5017569	14.79	LOC105370047	uncharacterized LOC105370047
11013	7.27e-01	4.60e-01	0.9129	0.7389662	0.6745728	15.03	TMSB15A	thymosin beta 15A
644596	7.27e-01	4.60e-01	0.3713	0.7390014	0.2744167	10.94	SMIM10L2B	small integral membrane protein 10 like 2B
105371722	7.27e-01	4.60e-01	0.535	-0.7387273	-0.3952544	40.07	LOC105371722	uncharacterized LOC105371722
1286	7.27e-01	4.60e-01	0.8907	-0.7382354	-0.6575498	24.76	COL4A4	collagen type IV alpha 4 chain
177	7.27e-01	4.60e-01	0.2175	-0.7382815	-0.1605468	175.69	AGER	advanced glycosylation end-product specific receptor
9989	7.27e-01	4.60e-01	0.0752	0.7382183	0.0554784	2692.48	PPP4R1	protein phosphatase 4 regulatory subunit 1
404734	7.28e-01	4.61e-01	0.1182	0.737929	0.0872278	1928.02	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3 readthrough
5723	7.28e-01	4.61e-01	0.2348	0.7377393	0.1732519	1145.3	PSPH	phosphoserine phosphatase
323	7.28e-01	4.61e-01	0.6663	-0.7376663	-0.4915263	4645.36	APBB2	amyloid beta precursor protein binding family B member 2
283232	7.28e-01	4.61e-01	0.1435	0.7374048	0.1058225	771.09	TMEM80	transmembrane protein 80
10257	7.28e-01	4.61e-01	0.2006	-0.7374649	-0.1479043	1800.42	ABCC4	ATP binding cassette subfamily C member 4
85302	7.28e-01	4.61e-01	0.2479	0.7374521	0.1828364	1011.22	FBF1	Fas binding factor 1
29970	7.28e-01	4.61e-01	0.2877	-0.7371995	-0.2120837	766.01	SCHIP1	schwannomin interacting protein 1
4515	7.28e-01	4.61e-01	0.2507	0.7369777	0.1847525	173.42	MTCP1	mature T cell proliferation 1
653712	7.28e-01	4.61e-01	0.4119	0.7367919	0.3035048	28.81	IFT122P3	IFT122 pseudogene 3
8500	7.28e-01	4.61e-01	0.06	-0.7368118	-0.0442409	2570.7	PPFIA1	PTPRF interacting protein alpha 1
474384	7.28e-01	4.61e-01	0.4566	-0.7367729	-0.3364473	70.64	F8A3	coagulation factor VIII associated 3
5028	7.28e-01	4.62e-01	1.0641	0.7363503	0.7835159	79.69	P2RY1	purinergic receptor P2Y1
23246	7.29e-01	4.62e-01	0.1387	-0.7358723	-0.1020325	4753.6	BOP1	BOP1 ribosomal biogenesis factor
283659	7.29e-01	4.62e-01	0.2822	-0.7358732	-0.2076564	179.42	PRTG	protogenin
7873	7.29e-01	4.62e-01	0.1726	0.7354915	0.1269438	1788.69	MANF	mesencephalic astrocyte derived neurotrophic factor
387055	7.29e-01	4.62e-01	2.1049	0.7355028	1.5481554	175.96	LINC00533	long intergenic non-protein coding RNA 533
106707243	7.29e-01	4.62e-01	0.125	-0.7355455	-0.091939	97.38	PRH1-TAS2R14	PRH1-TAS2R14 readthrough
4850	7.29e-01	4.62e-01	0.0733	0.7352917	0.0539103	846.6	CNOT4	CCR4-NOT transcription complex subunit 4
100507404	7.29e-01	4.62e-01	0.4239	0.7353369	0.3117381	14.06	TMLHE-AS1	TMLHE antisense RNA 1
81608	7.29e-01	4.62e-01	0.1189	-0.7349401	-0.0873989	1562	FIP1L1	factor interacting with PAPOLA and CPSF1
91461	7.29e-01	4.62e-01	0.1732	-0.7347463	-0.1272378	512.36	PKDCC	protein kinase domain containing, cytoplasmic
1362	7.29e-01	4.63e-01	0.275	-0.734668	-0.2020226	3520.24	CPD	carboxypeptidase D
80199	7.29e-01	4.63e-01	0.1987	-0.7346772	-0.1460154	703.16	FUZ	fuzzy planar cell polarity protein
4671	7.29e-01	4.63e-01	0.2406	0.7342109	0.1766594	195.21	NAIP	NLR family apoptosis inhibitory protein
102723885	7.29e-01	4.63e-01	0.1874	-0.734203	-0.1375848	448.33	SRI-AS1	SRI antisense RNA 1
54795	7.29e-01	4.63e-01	0.1245	0.7342352	0.0914055	2142.58	TRPM4	transient receptor potential cation channel subfamily M member 4
9668	7.29e-01	4.63e-01	0.2082	0.7343722	0.1528913	377.83	ZNF432	zinc finger protein 432
100270746	7.30e-01	4.63e-01	0.292	0.7340157	0.2143369	94.29	LOC100270746	uncharacterized LOC100270746
3659	7.30e-01	4.63e-01	0.2426	-0.7335566	-0.1779427	1526.42	IRF1	interferon regulatory factor 1
5310	7.30e-01	4.63e-01	0.2409	-0.7334858	-0.1766723	3669.96	PKD1	polycystin 1, transient receptor potential channel interacting
8029	7.30e-01	4.63e-01	1.3181	-0.7333219	-0.9666082	1386.18	CUBN	cubilin
5511	7.30e-01	4.64e-01	0.1219	0.7328908	0.0893377	2032.37	PPP1R8	protein phosphatase 1 regulatory subunit 8
868	7.30e-01	4.64e-01	0.4084	-0.7329303	-0.2993104	610.03	CBLB	Cbl proto-oncogene B
100419583	7.30e-01	4.64e-01	0.1773	0.7330151	0.1299362	701.31	LOC100419583	ring finger protein 4 pseudogene
200312	7.30e-01	4.64e-01	0.2534	0.7328008	0.1856868	1602.8	RNF215	ring finger protein 215
23071	7.30e-01	4.64e-01	0.217	-0.7325559	-0.1589747	1922.32	ERP44	endoplasmic reticulum protein 44
7415	7.31e-01	4.64e-01	0.1056	0.7322798	0.0772977	29510.67	VCP	valosin containing protein
51710	7.31e-01	4.64e-01	0.1078	0.7322114	0.0789075	357.7	ZNF44	zinc finger protein 44
101926918	7.31e-01	4.64e-01	0.2806	0.7319654	0.2054076	27.88	GTF2IP12	general transcription factor IIi pseudogene 12
29088	7.31e-01	4.64e-01	0.1224	-0.731931	-0.0895676	3723.48	MRPL15	mitochondrial ribosomal protein L15
548596	7.31e-01	4.64e-01	1.5965	0.7318359	1.168412	174.82	CKMT1A	creatine kinase, mitochondrial 1A
275	7.31e-01	4.64e-01	0.8493	-0.7315	-0.6212619	146.2	AMT	aminomethyltransferase
166647	7.31e-01	4.64e-01	0.249	0.7315164	0.1821391	2664.3	ADGRA3	adhesion G protein-coupled receptor A3
101926977	7.31e-01	4.64e-01	0.376	0.7314654	0.2750603	13.17	VIRMA-DT	VIRMA divergent transcript
105372266	7.31e-01	4.65e-01	0.349	-0.7313464	-0.2552529	39.65	LOC105372266	uncharacterized LOC105372266
140876	7.31e-01	4.65e-01	1.4644	-0.7313872	-1.0710459	51.19	RIPOR3	RIPOR family member 3
348808	7.31e-01	4.65e-01	0.2707	0.731157	0.1979379	22.08	NPHP3-AS1	NPHP3 antisense RNA 1
100507423	7.31e-01	4.65e-01	0.1144	-0.7306644	-0.0835986	150.65	MKNK1-AS1	MKNK1 antisense RNA 1
105371781	7.32e-01	4.65e-01	0.485	-0.7305241	-0.3543357	26.19	RAB5C-AS1	RAB5C antisense RNA 1
157777	7.32e-01	4.65e-01	0.3234	0.7304077	0.2362389	191.48	MCMDC2	minichromosome maintenance domain containing 2
10058	7.32e-01	4.65e-01	0.7584	0.7300129	0.5536292	821.69	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)
55975	7.32e-01	4.65e-01	0.1502	-0.7298742	-0.1096404	746.55	KLHL7	kelch like family member 7
100133669	7.32e-01	4.65e-01	0.3938	-0.7298656	-0.2873954	34.1	LY6E-DT	LY6E divergent transcript
79102	7.32e-01	4.66e-01	0.1786	0.7297466	0.1303391	2638.18	RNF26	ring finger protein 26
7035	7.32e-01	4.66e-01	1.5057	0.7296421	1.0985866	935.22	TFPI	tissue factor pathway inhibitor
112268050	7.32e-01	4.66e-01	0.4596	0.7295855	0.3353323	13.08	LOC112268050	uncharacterized LOC112268050
57188	7.32e-01	4.66e-01	0.7917	-0.7294774	-0.5774962	2957.24	ADAMTSL3	ADAMTS like 3
100505812	7.32e-01	4.66e-01	0.2215	0.7293407	0.1615754	51.14	CARD8-AS1	CARD8 antisense RNA 1
55171	7.32e-01	4.66e-01	0.2645	0.7289111	0.1928246	487.26	TBCCD1	TBCC domain containing 1
2674	7.32e-01	4.66e-01	0.4798	-0.7288962	-0.3497257	36.82	GFRA1	GDNF family receptor alpha 1
51308	7.33e-01	4.66e-01	0.2094	0.7286365	0.1526006	3550.28	REEP2	receptor accessory protein 2
102723552	7.33e-01	4.66e-01	0.4256	-0.7286537	-0.3101233	9.53	ANKRD20A21P	ankyrin repeat domain 20 family member A21, pseudogene
50640	7.33e-01	4.66e-01	0.3367	0.7284374	0.2452615	601.46	PNPLA8	patatin like phospholipase domain containing 8
55323	7.33e-01	4.66e-01	0.7553	0.7284134	0.5501585	3395.06	LARP6	La ribonucleoprotein 6, translational regulator
150696	7.33e-01	4.66e-01	0.9526	-0.7282772	-0.6937212	27.07	PROM2	prominin 2
4319	7.33e-01	4.67e-01	0.7283	0.7280371	0.5302439	91.86	MMP10	matrix metallopeptidase 10
201161	7.33e-01	4.67e-01	0.1041	0.7279027	0.0758109	796.01	CENPV	centromere protein V
6441	7.33e-01	4.67e-01	1.1906	-0.7275807	-0.866269	15.91	SFTPD	surfactant protein D
25938	7.33e-01	4.67e-01	0.188	0.7275353	0.1367958	1568.27	HEATR5A	HEAT repeat containing 5A
400927	7.33e-01	4.67e-01	0.2143	-0.7276432	-0.1559386	62.46	TPTEP2	TPTE pseudogene 2
84869	7.33e-01	4.67e-01	0.136	-0.7273934	-0.0988998	672.6	CBR4	carbonyl reductase 4
8436	7.33e-01	4.67e-01	0.7397	-0.727017	-0.5377978	35.57	CAVIN2	caveolae associated protein 2
54914	7.34e-01	4.67e-01	0.15	-0.7266489	-0.1089793	2302.01	FOCAD	focadhesin
23526	7.34e-01	4.68e-01	0.3867	0.7263052	0.280873	635.32	ARHGAP45	Rho GTPase activating protein 45
283373	7.34e-01	4.68e-01	0.0921	0.7261916	0.0668604	5938.6	ANKRD52	ankyrin repeat domain 52
79071	7.34e-01	4.68e-01	0.4818	-0.7260034	-0.3498225	1271.53	ELOVL6	ELOVL fatty acid elongase 6
102723814	7.34e-01	4.68e-01	0.353	0.7260464	0.2562696	54.13	LOC102723814	uncharacterized LOC102723814
7107	7.34e-01	4.68e-01	0.3269	-0.725386	-0.2371355	633.16	GPR137B	G protein-coupled receptor 137B
83891	7.34e-01	4.68e-01	0.1225	-0.7254083	-0.0888941	709.71	SNX25	sorting nexin 25
84132	7.34e-01	4.68e-01	0.1044	0.7253962	0.0757278	714.22	USP42	ubiquitin specific peptidase 42
219621	7.34e-01	4.68e-01	0.7387	0.7257641	0.5360891	238.03	CABCOCO1	ciliary associated calcium binding coiled-coil 1
7157	7.34e-01	4.68e-01	0.1686	0.7254502	0.1223056	3811.83	TP53	tumor protein p53
3770	7.34e-01	4.68e-01	0.3766	0.7255991	0.2732609	148.14	KCNJ14	potassium inwardly rectifying channel subfamily J member 14
54093	7.34e-01	4.68e-01	0.3331	0.7255834	0.2417259	534.41	SETD4	SET domain containing 4
84077	7.34e-01	4.68e-01	0.3295	0.7251187	0.2389057	39.12	C3orf20	chromosome 3 open reading frame 20
4192	7.35e-01	4.69e-01	0.7239	-0.7247191	-0.5246596	182.47	MDK	midkine
23351	7.35e-01	4.69e-01	0.1259	-0.7247625	-0.0912637	3351.64	KHNYN	KH and NYN domain containing
105370998	7.35e-01	4.69e-01	1.4633	-0.7246104	-1.0603408	16.04	LOC105370998	uncharacterized LOC105370998
115361	7.35e-01	4.69e-01	1.0339	-0.7242282	-0.7487598	25.47	GBP4	guanylate binding protein 4
55827	7.35e-01	4.69e-01	0.109	-0.7243091	-0.0789767	3328.46	DCAF6	DDB1 and CUL4 associated factor 6
64222	7.35e-01	4.69e-01	0.2449	0.7242458	0.1773527	2791.48	TOR3A	torsin family 3 member A
100170229	7.35e-01	4.69e-01	0.0895	0.7239231	0.064813	557.52	SRRM5	serine/arginine repetitive matrix 5
7874	7.35e-01	4.69e-01	0.0855	0.723727	0.0618852	4844.6	USP7	ubiquitin specific peptidase 7
2005	7.36e-01	4.70e-01	0.1945	-0.7232022	-0.1406798	1038.38	ELK4	ETS transcription factor ELK4
57509	7.36e-01	4.70e-01	1.0147	-0.7232751	-0.7338721	16.91	MTUS1	microtubule associated scaffold protein 1
10319	7.36e-01	4.70e-01	0.3918	0.7232147	0.2833698	2946.55	LAMC3	laminin subunit gamma 3
2353	7.36e-01	4.70e-01	0.4881	0.7229442	0.3528569	1437.45	FOS	Fos proto-oncogene, AP-1 transcription factor subunit
393	7.36e-01	4.70e-01	0.5482	0.7229028	0.396264	1518.88	ARHGAP4	Rho GTPase activating protein 4
7431	7.36e-01	4.70e-01	0.6099	-0.7225715	-0.4407065	229184.36	VIM	vimentin
138428	7.36e-01	4.70e-01	0.1272	-0.7224205	-0.0918622	927.63	PTRH1	peptidyl-tRNA hydrolase 1 homolog
10469	7.36e-01	4.70e-01	0.0711	-0.7222428	-0.0513844	2732.15	TIMM44	translocase of inner mitochondrial membrane 44
102725228	7.36e-01	4.70e-01	0.3245	-0.7219086	-0.234279	36.17	LOC102725228	uncharacterized LOC102725228
440073	7.36e-01	4.70e-01	0.4927	-0.7217318	-0.3555926	12.07	IQSEC3	IQ motif and Sec7 domain ArfGEF 3
579	7.37e-01	4.71e-01	1.4699	-0.7214483	-1.0604818	144.24	NKX3-2	NK3 homeobox 2
158055	7.37e-01	4.71e-01	0.2951	0.7214097	0.2128904	50.1	C9orf163	chromosome 9 putative open reading frame 163
9810	7.37e-01	4.71e-01	0.132	-0.7211794	-0.0952202	6653.71	RNF40	ring finger protein 40
23132	7.37e-01	4.71e-01	0.1495	-0.7210435	-0.1077788	1611.31	RAD54L2	RAD54 like 2
285343	7.37e-01	4.71e-01	0.1225	-0.7207048	-0.0882652	689.09	TCAIM	T cell activation inhibitor, mitochondrial
728577	7.37e-01	4.71e-01	1.6867	-0.7207542	-1.2156741	96.17	CNTNAP3B	contactin associated protein family member 3B
151516	7.37e-01	4.71e-01	0.6778	0.7201105	0.4880763	34.11	ASPRV1	aspartic peptidase retroviral like 1
54784	7.37e-01	4.71e-01	0.1409	0.7201857	0.1014993	880.62	ALKBH4	alkB homolog 4, lysine demethylase
3743	7.37e-01	4.71e-01	0.4781	0.7201394	0.3442964	23.07	KCNA7	potassium voltage-gated channel subfamily A member 7
105374369	7.38e-01	4.72e-01	0.4273	-0.719945	-0.3076449	10.92	LOC105374369	uncharacterized LOC105374369
727936	7.38e-01	4.72e-01	0.6098	-0.719881	-0.4389836	121.42	GXYLT2	glucoside xylosyltransferase 2
9118	7.38e-01	4.72e-01	1.5945	-0.7198089	-1.1477517	201.65	INA	internexin neuronal intermediate filament protein alpha
22872	7.38e-01	4.72e-01	0.236	-0.7193703	-0.1697501	9288.61	SEC31A	SEC31 homolog A, COPII coat complex component
728130	7.38e-01	4.72e-01	0.1687	0.7194783	0.1213541	138.36	NUTM2D	NUT family member 2D
4157	7.38e-01	4.72e-01	0.4899	0.7195728	0.3525218	669.63	MC1R	melanocortin 1 receptor
8631	7.38e-01	4.72e-01	2.2048	0.7193455	1.5860054	46.23	SKAP1	src kinase associated phosphoprotein 1
4218	7.38e-01	4.72e-01	0.1048	0.719471	0.0754185	3214.79	RAB8A	RAB8A, member RAS oncogene family
27075	7.38e-01	4.72e-01	0.4512	-0.7191205	-0.324432	305.43	TSPAN13	tetraspanin 13
120224	7.38e-01	4.72e-01	0.4835	0.7189358	0.3476395	10.59	TMEM45B	transmembrane protein 45B
83591	7.38e-01	4.72e-01	0.2819	0.718438	0.2025226	83.63	THAP2	THAP domain containing 2
6191	7.38e-01	4.73e-01	0.1312	-0.7183866	-0.09428	83400.56	RPS4X	ribosomal protein S4 X-linked
196	7.39e-01	4.73e-01	0.5833	-0.7180815	-0.4188802	29.44	AHR	aryl hydrocarbon receptor
